/ID	Name	Year Published	Min Players	Max Players	Play Time	Min Age	Users Rated	Rating Average	BGG Rank	Complexity Average	Owned Users	Mechanics	Domains
41658	Adios Amigos	2009	2	4	15	8	664	6.19	4919	1.10	929	Simultaneous Action Selection	Family Games. Party Games
189869	The Butterfly Garden	2016	2	6	40	8	310	6.74	4920	1.30	740	Auction/Bidding. Card Drafting. Hand Management. Set Collection. Simultaneous Action Selection	
39383	Frontline: D-Day	2010	1	4	60	0	338	6.64	4921	2.47	741	Campaign / Battle Card Driven. Hand Management. Simulation	Wargames
23779	Enemy Chocolatier	2006	2	6	60	10	319	6.64	4922	2.07	683	Area Majority / Influence. Modular Board	Strategy Games. Thematic Games
155065	Lifeform	2019	2	4	60	10	220	7.46	4923	3	684	Action Points. Hand Management. Point to Point Movement. Secret Unit Deployment. Team-Based Game. Variable Player Powers	Thematic Games
3279	Magi-Nation Duel	2000	2	4	60	10	265	7.03	4924	2.71	332	Hand Management. Player Elimination. Variable Player Powers	Customizable Games
197790	Vinyl	2019	1	5	60	10	206	7.41	4925	2.60	460	Hand Management. Set Collection	
69136	Bloody April. 1917: Air War Over Arras. France	2012	1	2	120	0	203	7.36	4926	4.10	892	Dice Rolling. Events. Grid Movement. Hexagon Grid. Scenario / Mission / Campaign Game. Simulation	Wargames
271460	Uno Flip!	2019	2	10	30	7	487	6.52	4927	1.58	1668	Hand Management. Take That	
12898	La Bataille d'Auerstdt	1977	1	2	480	12	170	7.67	4928	3.86	556	Hexagon Grid. Line of Sight	Wargames
143882	ebbes	2013	3	5	45	10	322	6.72	4929	2.18	415	Trick-taking	Abstract Games. Strategy Games
165292	The Dark Sands: War in North Africa. 1940-42	2018	1	2	1500	14	179	7.68	4930	3.20	848	Chit-Pull System. Dice Rolling. Hexagon Grid. Simulation	Wargames
174518	Ylandyss	2015	2	4	90	15	206	7.29	4931	2.40	292	Deck Bag and Pool Building	
5985	Miscellaneous Game Accessory	0	0	0	0	0	222	7.16	4932	3.21	1176		
284229	Butterfly	2019	2	5	60	8	311	6.67	4933	1.18	158	Drafting. Grid Movement. Push Your Luck. Set Collection	Family Games
265489	Gettysburg	2018	1	2	90	0	195	7.34	4934	2.08	712	Dice Rolling. Hexagon Grid	Wargames
167828	Roll Through the Ages: The Iron Age with Mediterranean Expansion	2014	1	4	30	8	241	6.95	4935	2.29	699	Dice Rolling. Paper-and-Pencil. Solo / Solitaire Game	
20195	Six	2003	2	4	20	7	605	6.24	4936	1.65	860	Pattern Building. Team-Based Game. Tile Placement	Abstract Games
980	Al Cabohne	2000	1	2	60	12	1126	5.97	4937	1.77	2754	Set Collection	Family Games
139147	Romolo o Remo?	2013	1	4	150	12	345	6.68	4938	3.86	759	Area Majority / Influence. Area Movement. Trading. Worker Placement	Strategy Games
274590	Smash Up: World Tour - Culture Shock	2019	2	4	60	14	154	7.82	4939	2.80	939	Hand Management. Take That. Variable Player Powers	
26459	PQ-17: Arctic Naval Operations 1941-1943	2009	2	2	210	0	207	7.34	4940	4.14	1016	Dice Rolling. Grid Movement. Hexagon Grid. Minimap Resolution. Secret Unit Deployment. Simulation	Wargames
216710	Wings of Glory: WW2 Battle of Britain Starter Set	2017	1	99	45	8	162	8.16	4941	2	410	Action Queue. Simulation. Simultaneous Action Selection	Wargames
183797	Timeline: Star Wars	2015	2	8	15	8	621	6.19	4942	1.18	1325		Party Games
124545	Town Center	2012	2	4	30	12	425	6.43	4943	2.85	550	Area Majority / Influence	Abstract Games. Strategy Games
268504	Adventure Tactics: Domianne's Tower	2021	1	5	90	10	144	8.43	4944	2.50	477	Campaign / Battle Card Driven. Cooperative Game. Dice Rolling. Grid Movement. Role Playing	
3992	Advanced Tobruk	2002	2	2	180	10	221	7.34	4945	4.18	452	Dice Rolling. Hexagon Grid. Line of Sight. Modular Board	Wargames
228766	A4 Quest	2017	1	2	15	8	349	6.81	4946	1.86	872	Area Movement. Dice Rolling. Solo / Solitaire Game	
313698	Monster Expedition	2020	1	4	30	12	274	7.13	4947	2.16	510	Dice Rolling. Push Your Luck	
4	Tal der Knige	1992	2	4	60	12	339	6.60	4948	2.67	629	Action Points. Area Majority / Influence. Auction/Bidding. Set Collection	
379	Express	1990	2	6	60	8	625	6.19	4949	1.68	1189	Set Collection. Take That	Family Games
5217	Eleusis	1956	4	8	20	10	184	7.38	4950	2.93	184	Induction. Pattern Recognition	Abstract Games
216865	Sherman Leader	2017	1	1	60	12	209	7.59	4951	2.75	873	Card Drafting. Chit-Pull System. Simulation. Solo / Solitaire Game	Wargames
38429	Cornerstone	2008	1	4	45	0	220	7.21	4952	1.73	190	Dice Rolling. Network and Route Building. Team-Based Game	
159355	Colors of Kasane	2014	2	4	25	10	274	6.83	4953	1.67	456	Hand Management. Pattern Building. Set Collection	
42560	The Hell of Stalingrad	2009	1	4	90	10	251	7.03	4954	2.73	491	Hand Management. Solo / Solitaire Game	Wargames
230273	Ascension: Valley of the Ancients	2017	1	4	30	13	191	7.36	4955	2	474	Deck Bag and Pool Building	
244258	The Red Dragon Inn 7: The Tavern Crew	2018	2	4	60	13	149	7.98	4956	2	856	Betting and Bluffing. Hand Management. Player Elimination. Variable Player Powers	
102897	Farmageddon	2012	2	4	30	14	761	6.14	4957	1.63	1467	Hand Management. Take That	Family Games
129945	HomeStretch	2012	2	6	60	14	298	6.67	4958	1.62	472	Betting and Bluffing. Card Drafting. Dice Rolling. Roll / Spin and Move. Stock Holding	Family Games. Party Games
220784	The Legend of the Cherry Tree that Blossoms Every Ten Years	2018	2	4	20	8	426	6.50	4959	1.25	948	Push Your Luck. Set Collection	
16373	Techno Witches	2005	2	4	50	10	633	6.15	4960	1.47	1091	Action Queue. Modular Board. Simulation	Family Games
169475	Ghostel	2017	2	4	60	14	240	7.20	4961	2	509	Dice Rolling. Worker Placement	
163097	Beyond the Rhine: The Campaign for Northwest Europe	2015	2	0	3000	15	146	8.39	4962	4.43	815	Dice Rolling. Hexagon Grid. Simulation	Wargames
66613	Titania	2010	2	4	60	10	414	6.41	4963	2.23	707	Hand Management	Family Games
83197	Zen Master	2010	3	5	30	8	465	6.32	4964	1.30	818	Hand Management. Set Collection. Trick-taking	Family Games
189664	The Hunted: Twilight of the U-Boats. 1943-45	2020	1	2	90	12	154	8.15	4965	2.70	854	Dice Rolling. Paper-and-Pencil. Push Your Luck. Simulation	Wargames
257077	A Pleasant Journey to Neko	2018	2	4	90	12	205	7.22	4966	3.07	341	Auction/Bidding. Dice Rolling. Hand Management. Network and Route Building. Point to Point Movement. Set Collection. Worker Placement	
450	Octi	1999	2	4	30	8	322	6.73	4967	3.32	622		Abstract Games
112598	Monster Factory	2012	2	6	30	5	487	6.35	4968	1.17	778	Tile Placement	Children's Games. Family Games
19765	Deduce or Die	2003	3	6	90	9	202	7.16	4969	3.10	164		Strategy Games
27965	The Tide at Sunrise: The Russo-Japanese War. 1904-1905	2010	2	2	240	12	227	7.01	4970	2.42	783	Dice Rolling. Hexagon Grid. Simulation. Solo / Solitaire Game	Wargames
5243	Montage	1973	4	4	60	13	192	7.21	4971	2.64	401	Area Majority / Influence. Pattern Recognition. Team-Based Game. Tile Placement	Abstract Games
426	The Battle of the Bulge	1981	2	2	120	12	372	6.53	4972	2.91	906	Dice Rolling. Grid Movement. Hexagon Grid. Movement Points. Simulation. Zone of Control	Wargames
207568	Baptism By Fire: The Battle of Kasserine	2017	1	2	720	0	150	8.19	4973	4.17	629	Dice Rolling. Hexagon Grid. Simulation	Wargames
279198	Tungaru	2020	2	5	90	14	192	7.29	4974	2.93	739	Area Majority / Influence. Area Movement. End Game Bonuses. Set Collection. Turn Order: Role Order. Worker Placement with Dice Workers	
71668	After Pablo	2010	2	4	120	17	172	7.42	4975	3.56	177	Area Majority / Influence. Hand Management	Strategy Games
310442	Feierabend	2020	1	6	75	12	188	7.26	4976	2.40	429	Income. Investment. Multiple Maps. Race. Solo / Solitaire Game. Victory Points as a Resource. Worker Placement. Worker Placement. Different Worker Types	
175973	The Hunters A.D. 2114	2019	1	4	90	13	167	8.60	4977	3.40	514	Cooperative Game. Grid Movement. Modular Board. Role Playing. Variable Player Powers	Thematic Games
75333	Target Earth	2010	1	4	90	12	321	6.67	4978	3.03	522	Cooperative Game. Dice Rolling. Simulation	Strategy Games. Thematic Games
57141	Codeword Cromwell: The German Invasion of England. 8 June 1940	2014	1	1	120	10	127	8.10	4979	3	404		Thematic Games. Wargames
2667	What Were You Thinking?	1998	4	10	30	10	245	6.94	4980	1.20	286	Voting	Party Games
122943	Scripts and Scribes: The Dice Game	2012	2	5	30	10	330	6.59	4981	1.55	499	Auction/Bidding. Dice Rolling. Push Your Luck. Set Collection	
1149	Dragon Strike	1993	2	6	60	10	692	6.27	4982	2.32	1739	Dice Rolling. Role Playing. Time Track. Variable Player Powers	Thematic Games
161108	Fleet Commander: 1 - Ignition	2014	2	2	60	12	268	7.71	4983	2.51	374	Dice Rolling. Grid Movement. Hand Management. Secret Unit Deployment	Strategy Games
62814	Tumblin-Dice Medium	2008	2	6	15	6	187	7.26	4984	1	286	Dice Rolling	
4522	The Ladybug's Costume Party	2002	2	6	30	4	368	6.53	4985	1.05	617	Cooperative Game. Pattern Recognition	Children's Games
30216	The Great War in Europe: Deluxe Edition	2007	2	4	600	12	247	7.04	4986	3.68	761	Chit-Pull System. Dice Rolling. Hexagon Grid. Simulation	Wargames
151835	Qwixx Card Game	2014	2	5	15	8	409	6.38	4987	1.15	763	Card Drafting. Hand Management	
192735	Broom Service: The Card Game	2016	3	6	30	8	766	6.10	4988	1.32	2361	Contracts. Push Your Luck. Set Collection	Family Games
192830	ORC	2017	2	2	10	8	363	6.52	4989	1.75	1688	Area Majority / Influence. Hand Management. Set Collection	
292126	Excavation Earth	2021	1	4	120	14	167	7.57	4990	3.57	589	Card Drafting. Hand Management. Market. Point to Point Movement. Set Collection. Solo / Solitaire Game	
5614	Achtung: Spitfire!	1995	1	10	240	12	208	7.41	4991	4.06	599	Dice Rolling. Grid Movement. Hexagon Grid. Scenario / Mission / Campaign Game. Simulation. Team-Based Game. Three Dimensional Movement. Variable Set-up	Wargames
4388	Rome: Imperium. Circus Maximus. Hannibal vs Rome	2001	2	5	60	8	462	6.31	4992	1.71	650	Area Majority / Influence. Area Movement. Hand Management	Strategy Games
219475	Axio	2017	1	4	45	8	289	6.75	4993	1.62	468	Hand Management. Highest-Lowest Scoring. Pattern Building. Tile Placement	Abstract Games
226009	Alien vs Predator: The Hunt Begins (Second Edition)	2017	1	3	120	12	207	7.63	4994	4	632	Action Points. Area Movement. Dice Rolling. Hand Management. Modular Board. Player Elimination. Role Playing. Secret Unit Deployment. Variable Player Powers	
147363	Yu-Gi-Oh! Dice Masters	2015	2	2	60	14	267	6.83	4995	2	656	Deck Bag and Pool Building. Dice Rolling. Variable Player Powers	
199047	Cobras	2017	1	5	45	13	252	6.93	4996	1.83	405	Trick-taking	
172560	Piratoons	2015	2	4	30	8	422	6.42	4997	1.82	1100	Auction/Bidding. Auction: Dexterity. Card Drafting. Set Collection	
1233	Facts in Five	1964	1	5	30	8	804	6.09	4998	1.68	2080		Family Games. Party Games
67593	Die Sulen der Erde: das Kartenspiel	2010	3	4	60	10	681	6.14	4999	2.13	1847	Hand Management. Trick-taking	Family Games
302425	Unlock!: Mythic Adventures	2020	1	6	60	10	126	8.15	5000	2	594	Cooperative Game. Pieces as Map. Real-Time. Storytelling	
274405	The Menace Among Us	2019	4	8	60	14	187	7.44	5001	1.80	410	Traitor Game. Variable Player Powers	
34639	The Dungeon of D	2008	1	1	60	0	238	7.16	5002	2.37	440	Hand Management. Modular Board. Role Playing. Solo / Solitaire Game. Variable Player Powers	Thematic Games
5869	Mordred	1999	3	4	45	12	599	6.18	5003	1.98	657	Dice Rolling	Strategy Games
166988	Wizards of the Wild	2015	1	4	30	10	289	6.72	5004	2	510	Card Drafting. Dice Rolling. Set Collection. Variable Player Powers	
1070	Shadows in the Forest	1985	2	8	15	8	842	6.11	5005	1.09	2565	Area Majority / Influence. Cooperative Game. Roll / Spin and Move. Team-Based Game	Children's Games. Family Games
232980	Dream On!	2017	2	8	20	7	297	6.77	5006	1	528	Cooperative Game. Storytelling	
127920	Kanzume Goddess	2012	2	6	45	10	389	6.60	5007	2.30	795	Deck Bag and Pool Building. Hand Management. Variable Player Powers	Customizable Games. Strategy Games
259537	Saint Seiya: Deckbuilding	2018	2	5	60	14	266	7.13	5008	2.33	507	Deck Bag and Pool Building	
152847	Shinobi WAT-AAH!	2014	2	4	45	10	463	6.39	5009	2	980	Hand Management. Worker Placement	
6202	The Rise of the Roman Republic	2003	2	3	240	0	241	6.93	5010	3.77	801	Chit-Pull System. Dice Rolling. Hexagon Grid. Simulation	Wargames
147370	Robot Turtles	2013	2	5	15	4	1111	5.98	5011	1.33	3391	Action Queue. Area Movement	Children's Games
2168	Hitler's War	1981	2	3	300	12	540	6.27	5012	3.01	1310	Dice Rolling. Grid Movement. Hexagon Grid. Ratio / Combat Results Table. Scenario / Mission / Campaign Game. Simulation. Tech Trees / Tech Tracks	Wargames
318084	Furnace	2021	2	4	60	12	173	7.55	5013	2.14	174	Auction/Bidding. Auction: Fixed Placement. Card Drafting. Constrained Bidding. Multiple-Lot Auction. Ownership. Turn Order: Progressive. Variable Player Powers. Variable Set-up	
148231	Corto	2013	2	4	40	10	307	6.69	5014	2.21	572	Area Majority / Influence. Hand Management. Modular Board. Team-Based Game	Family Games. Strategy Games
160044	Warhammer 40.000 (Seventh Edition)	2014	2	12	120	12	272	6.90	5015	4.15	503	Dice Rolling. Variable Player Powers	Wargames
272538	1828	2018	3	5	420	16	105	8.36	5016	4.11	109	Auction/Bidding. Network and Route Building. Stock Holding. Tile Placement	
90474	Gold!	2011	2	3	20	8	438	6.41	5017	1.54	606	Hand Management. Set Collection	
223602	Klondike Rush	2017	2	5	60	0	384	6.51	5018	2.22	944	Auction/Bidding. Stock Holding	
142557	Rory's Story Cubes: Enchanted	2013	1	12	15	8	317	6.68	5019	1.10	1329	Cooperative Game. Dice Rolling. Pattern Recognition. Storytelling	
43691	Delve: The Dice Game	2009	1	1	20	0	445	6.46	5020	1.26	652	Dice Rolling. Paper-and-Pencil	Thematic Games
181290	KUMO Hogosha	2015	2	4	30	8	331	6.69	5021	2.17	582	Action Points. Action Queue. Grid Movement	
224271	Yogi	2017	3	12	20	8	378	6.61	5022	1	822	Player Elimination. Take That. Team-Based Game	Party Games
1823	1829	1974	3	9	360	12	227	7.05	5023	3.76	411	Commodity Speculation. Network and Route Building. Stock Holding	Strategy Games
163377	Rolling Japan	2014	1	99	15	8	515	6.24	5024	1.52	591	Dice Rolling. Paper-and-Pencil	
176980	Helionox: The Last Sunset	2015	1	4	60	13	265	6.92	5025	2.38	573	Deck Bag and Pool Building. Hand Management. Variable Player Powers. Worker Placement	Strategy Games
2891	Starfire	1979	2	3	120	10	296	6.87	5026	2.70	662	Action Points. Hexagon Grid. Modular Board. Simulation. Variable Player Powers	Wargames
240957	Judge Dredd: The Cursed Earth	2019	1	4	50	14	369	6.50	5027	2	1154	Cooperative Game	
5478	Crazy Circus	2002	1	10	20	8	507	6.25	5028	1.49	748	Simultaneous Action Selection	Family Games
183420	Kung Fu Zoo	2016	2	4	10	10	337	6.63	5029	1	567	Flicking	
76203	RRR	2010	2	2	15	10	259	6.82	5030	2	534	Area Majority / Influence. Tile Placement	Abstract Games
38986	18NEB	2010	2	4	180	12	152	7.53	5031	3.95	162	Auction/Bidding. Network and Route Building. Stock Holding. Tile Placement	Strategy Games
2076	Gulf Strike	1983	2	2	360	12	399	6.66	5032	4.38	1539	Dice Rolling. Grid Movement. Hexagon Grid. Ratio / Combat Results Table. Scenario / Mission / Campaign Game. Simulation	Wargames
25008	Italia	2006	3	4	240	10	304	6.74	5033	3.22	797	Area Movement. Dice Rolling. Simulation. Variable Player Powers	Wargames
895	APBA Pro Baseball	1951	1	2	30	10	273	7.00	5034	1.91	465	Dice Rolling. Simultaneous Action Selection	Thematic Games
300010	Dragomino	2020	2	4	15	5	190	7.30	5035	1.22	540	Pattern Building	Children's Games
159141	Code of Nine	2012	3	4	40	13	415	6.42	5036	2.38	1006	Worker Placement	
2063	The Great Khan Game	1989	2	6	90	10	369	6.66	5037	2.14	701	Area Movement. Campaign / Battle Card Driven. Melding and Splaying	Strategy Games. Thematic Games
22485	Terra Prime	2009	2	5	60	10	480	6.29	5038	2.57	833	Action Points. Dice Rolling. Modular Board. Pick-up and Deliver. Point to Point Movement. Tile Placement	Strategy Games
176435	Thrash'n Roll	2015	2	4	90	12	296	6.72	5039	3.13	507	Dice Rolling. Set Collection. Simulation. Worker Placement	
11159	Dungeoneer: Haunted Woods of Malthorin	2004	2	2	45	13	541	6.27	5040	2.22	1343	Area Movement. Dice Rolling. Modular Board. Role Playing. Variable Player Powers	Thematic Games
261525	Untamed: Feral Factions	2019	2	3	30	10	214	7.67	5041	2	520	Card Drafting. Deck Bag and Pool Building. Hand Management. Variable Player Powers	
82402	Friesematenten	2010	2	4	45	12	542	6.27	5042	1.97	1087	Auction/Bidding	Customizable Games
154892	Loonacy	2014	2	5	10	8	512	6.34	5043	1.10	1281	Pattern Recognition	Family Games
4610	Lord of the Rings: The Duel	2002	2	2	45	10	1327	5.93	5044	1.72	2847	Hand Management	Family Games. Strategy Games
18932	Siena	2005	2	5	90	12	703	6.15	5045	3.32	1452	Auction/Bidding. Hand Management	Strategy Games
129293	Gauntlet of Fools	2012	2	6	30	13	1124	6.00	5046	1.48	1405	Auction/Bidding. Dice Rolling. Player Elimination. Push Your Luck. Variable Player Powers	Thematic Games
820	Axiom	1988	2	2	15	9	229	6.96	5047	2.93	344	Modular Board	Abstract Games
3710	MBT	1989	2	6	240	10	355	6.65	5048	3.79	1032	Dice Rolling. Grid Movement. Hexagon Grid. Line of Sight. Modular Board. Scenario / Mission / Campaign Game. Simulation. Simultaneous Action Selection. Team-Based Game	Wargames
275530	Game of Thrones: Oathbreaker	2019	5	8	45	14	200	7.21	5049	2	456	Hand Management. Team-Based Game. Variable Player Powers	
48	Krieg und Frieden	1999	2	4	90	12	705	6.11	5050	2.46	1420	Auction/Bidding	Strategy Games
244994	Wrfelland	2018	2	4	20	8	383	6.45	5051	1	669	Dice Rolling	
275973	Curios	2019	2	5	20	14	341	6.54	5052	1.25	687	Auction/Bidding	
234578	Waters of Nereus	2019	2	4	60	14	163	7.52	5053	2.25	389	Area Movement. Simultaneous Action Selection	
230358	Penny Papers Adventures: The Temple of Apikhabou	2018	1	99	20	7	408	6.42	5054	1.43	864	Dice Rolling. Paper-and-Pencil. Set Collection. Simultaneous Action Selection	
287732	Solar Draft	2019	2	5	30	14	204	7.15	5055	1.86	405	Card Drafting. Once-Per-Game Abilities. Set Collection. Variable Player Powers	
191998	Lost Legacy: Fourth Chronicle - The Werewolf & Undying Heart	2016	2	6	10	14	202	7.13	5056	1	790	Hand Management. Memory. Player Elimination	
22864	Zeus on the Loose	2006	2	5	15	8	954	6.05	5057	1.13	2151		Family Games
7251	The Speed of Heat	1992	2	2	150	12	193	7.44	5058	3.87	551	Dice Rolling. Hexagon Grid. Variable Phase Order	Wargames
236709	The Tea Dragon Society Card Game	2018	2	4	60	10	591	6.31	5059	1.44	1522	Card Drafting. Deck Bag and Pool Building. Push Your Luck	
293275	Flyin' Goblin	2020	2	4	30	8	212	7.08	5060	1.17	531	Flicking. Real-Time. Set Collection. Worker Placement. Different Worker Types. Zone of Control	
103368	Epigo	2011	2	4	15	13	275	6.78	5061	2.48	528	Action Queue. Programmed Movement. Simultaneous Action Selection	Abstract Games
214204	ARGH	2017	2	4	15	8	267	6.89	5062	1.10	490	Push Your Luck. Set Collection. Take That	
204879	Planet Defenders	2016	2	4	60	10	311	6.61	5063	2.17	830	Card Drafting. Dice Rolling. Grid Movement. Set Collection	
225214	Legendary Forests	2017	2	5	20	8	280	6.82	5064	1.38	568	Bingo. Tile Placement	
2114	Duck. Duck. Bruce	1997	2	4	20	6	567	6.18	5065	1.04	1045	Push Your Luck	Children's Games. Family Games
163399	Infinity: Operation Icestorm	2014	2	2	60	12	116	8.30	5066	3.50	480	Action Points. Dice Rolling. Point to Point Movement	Thematic Games. Wargames
262477	Mercado de Lisboa	2021	1	4	45	8	200	7.22	5067	2.17	246	Area Majority / Influence. Tile Placement	
157653	Illusions of Glory: The Great War on the Eastern Front	2017	2	4	360	12	194	7.39	5068	3.54	753	Campaign / Battle Card Driven. Dice Rolling. Point to Point Movement. Simulation	Wargames
158168	NHL Power Play Team-Building Card Game	2014	2	4	30	15	284	6.78	5069	1.93	471	Deck Bag and Pool Building	Strategy Games
39941	Legion of Honor	2014	1	6	480	0	213	7.28	5070	2.71	573	Campaign / Battle Card Driven. Dice Rolling. Role Playing	Thematic Games. Wargames
244171	Sherlock Holmes: Four Investigations	2014	1	1	60	10	227	6.95	5071	1.50	981		
40935	Zoowaboo	2009	2	4	30	5	414	6.38	5072	1.05	662	Betting and Bluffing. Push Your Luck. Team-Based Game	Children's Games
220598	Ladder 29	2017	2	5	45	10	253	6.79	5073	1.67	548	Hand Management. Ladder Climbing. Trick-taking	
300751	Mini Express	2020	1	5	45	8	176	7.70	5074	2.23	546	Network and Route Building. Stock Holding	
623	Swashbuckler: A Game of Swordplay and Derring-do	1980	2	6	90	12	247	6.95	5075	2.45	533	Action Queue. Simultaneous Action Selection. Square Grid	Strategy Games. Thematic Games. Wargames
66437	Souvlaki Wars	2011	2	4	30	10	426	6.47	5076	1.55	532	Card Drafting. Hand Management	Family Games. Party Games
203655	Timeline: Polska	2016	2	8	15	8	314	6.67	5077	1.25	520	Tile Placement	
93287	Final Fantasy Trading Card Game	2011	2	2	30	12	211	7.17	5078	2	505	Hand Management. Variable Player Powers	
90568	Democracy under Siege	2011	2	3	240	12	164	7.47	5079	3.56	393	Action Points. Area Majority / Influence. Campaign / Battle Card Driven. Simulation	Strategy Games. Wargames
269537	Mystery House: Adventures in a Box	2019	1	5	60	14	467	6.30	5080	2.38	928	Cooperative Game	
275996	Shaolia: Warring States	2020	2	4	60	14	192	7.41	5081	2.40	489	Dice Rolling. Worker Placement	
145103	7 Days of Westerplatte	2013	1	4	60	8	326	6.64	5082	2.38	486	Chit-Pull System. Cooperative Game. Point to Point Movement	Strategy Games. Wargames
229315	Escape Room: The Game - Virtual Reality	2017	3	5	60	16	217	6.99	5083	2	865	Cooperative Game	
241334	Dwar7s Winter	2018	1	4	45	13	304	6.95	5084	2.75	1042	Action Points. Area Majority / Influence. Deck Bag and Pool Building. Hand Management	Family Games
8935	Shazamm!	2003	2	2	30	10	595	6.18	5085	1.87	984	Auction/Bidding. Hand Management. Simultaneous Action Selection	Family Games. Strategy Games
245444	Holding On: The Troubled Life of Billy Kerr	2018	2	4	60	14	748	6.18	5086	2.22	2254	Cooperative Game. Set Collection. Storytelling. Worker Placement	Thematic Games
103877	Casa Grande	2011	2	4	45	8	359	6.47	5087	2.12	613	Pattern Building. Roll / Spin and Move	Abstract Games
12282	Grand Illusion: Mirage of Glory. 1914	2004	2	2	240	12	245	6.92	5088	3.22	854	Action Points. Area-Impulse. Dice Rolling. Grid Movement. Hexagon Grid. Simulation	Wargames
90190	The Secret of Monte Cristo	2011	2	4	60	8	618	6.16	5089	2.38	1116	Action Points. Area Majority / Influence. Variable Phase Order	
184919	Greedy Greedy Goblins	2016	2	4	35	14	494	6.31	5090	2	1061	Commodity Speculation. Push Your Luck. Tile Placement	
231450	Lucky's Misadventures	2018	2	4	60	10	183	7.25	5091	2.43	464	Deck Bag and Pool Building. Hand Management. Set Collection. Simultaneous Action Selection. Take That	
176817	Assassinorum: Execution Force	2015	1	4	60	12	335	6.71	5092	2.17	920	Cooperative Game. Dice Rolling. Variable Player Powers	Thematic Games
151275	Ophir	2015	2	4	60	10	271	6.81	5093	2.20	517	Dice Rolling. Modular Board. Pick-up and Deliver. Set Collection. Variable Player Powers	Family Games. Strategy Games
158100	Speed Cups	2014	2	2	10	6	276	6.84	5094	1	632	Pattern Building	Children's Games. Party Games
2379	Guesstures	1990	4	99	10	8	1484	5.92	5095	1.17	3412	Acting. Role Playing. Roll / Spin and Move. Team-Based Game	Party Games
52568	Mali Powstacy: Warszawa 1944	2009	2	4	30	8	339	6.58	5096	2.07	436	Dice Rolling. Hand Management. Pick-up and Deliver. Point to Point Movement. Simultaneous Action Selection	Family Games
286827	Decktective: Bloody-Red Roses	2019	1	6	60	12	353	6.51	5097	1.18	695	Cooperative Game. Hand Management. Memory. Storytelling	
193213	Millions of Dollars	2016	3	8	25	10	359	6.50	5098	2	641	Role Playing. Variable Player Powers. Voting	
197760	Ghost Blitz: Spooky Doo	2016	2	8	20	8	287	6.80	5099	1.43	625	Pattern Recognition	
209951	Thunder in the East	2018	2	4	720	13	127	8.65	5100	3.92	537	Dice Rolling. Hexagon Grid. Simulation	Wargames
30958	Check Your 6!	2007	2	12	120	12	135	7.88	5101	2.68	245	Simulation. Simultaneous Action Selection	Wargames
316412	The LOOP	2020	1	4	75	12	133	8.10	5102	2.63	315	Cooperative Game. Cube Tower. Deck Bag and Pool Building. Scenario / Mission / Campaign Game. Solo / Solitaire Game. Variable Set-up	
301084	Polynesia	2020	2	4	75	12	186	7.26	5103	2.27	467	Network and Route Building	
3852	Star Trek Customizable Card Game	1994	2	2	45	10	1040	6.10	5104	2.76	1889	Hand Management. Set Collection	Customizable Games
36597	Serpents of the Seas	2010	1	4	150	0	152	7.65	5105	3.08	848	Dice Rolling. Hexagon Grid. Simulation	Wargames
187104	4 Gods	2016	2	4	30	8	838	6.03	5106	2.19	1590	Area Majority / Influence. Tile Placement	Strategy Games
308	Santa Fe	1992	2	5	70	10	227	6.96	5107	2.21	300	Card Drafting. Network and Route Building	Strategy Games
158392	Stay Away!	2014	4	12	60	12	877	6.14	5108	1.23	1567	Card Drafting. Cooperative Game. Player Elimination. Role Playing. Storytelling. Team-Based Game	Party Games
217531	Wizards Wanted	2017	2	4	60	10	294	6.74	5109	2	1010	Point to Point Movement. Set Collection	
236931	Battle Hymn Vol. 1: Gettysburg and Pea Ridge	2018	1	2	480	0	163	7.78	5110	3.06	502	Chit-Pull System. Dice Rolling. Hexagon Grid. Movement Points	Wargames
1412	Trendy	2000	2	5	20	8	523	6.21	5111	1.10	581	Set Collection	Family Games
2678	Voyage of the B.S.M. Pandora	1981	1	1	90	10	308	6.77	5112	2.63	835	Grid Movement. Hexagon Grid	Thematic Games
459	Ausgebremst	1993	3	6	45	10	240	6.90	5113	1.59	346	Modular Board	Family Games. Strategy Games
41934	World at War: The Untold Stories	2010	2	2	60	0	132	8.05	5114	2.81	367	Chit-Pull System. Dice Rolling. Hexagon Grid	Wargames
13403	Three Battles of Manassas	2004	2	2	180	14	140	7.87	5115	3.38	596	Hexagon Grid	Wargames
98443	Dark Horse	2012	1	4	90	10	275	6.73	5116	2.67	521	Dice Rolling. Network and Route Building. Variable Player Powers. Worker Placement. Worker Placement with Dice Workers	Strategy Games
247313	Woodlands	2018	2	4	40	10	270	6.75	5117	1.88	645	Tile Placement	
14403	Warhammer 40.000: Battle for Macragge	2004	2	2	120	12	359	6.63	5118	3	807	Dice Rolling. Modular Board. Variable Player Powers	Wargames
208808	Cinco Linko	2016	2	4	15	8	352	6.56	5119	1.17	855	Tile Placement	Abstract Games
230430	Unlock!: Escape Adventures - Temple of Ra	2017	1	6	60	0	341	6.48	5120	3.83	482	Cooperative Game. Storytelling	
62922	None But Heroes	2011	2	2	60	15	129	8.29	5121	3.71	621	Dice Rolling. Hexagon Grid. Simulation	Wargames
210342	Timeline: British History	2016	2	8	30	8	265	6.74	5122	1	542		
210152	Bushido	2018	2	2	30	8	179	7.48	5123	2	389	Card Drafting. Dice Rolling. Hand Management	
